date_key,date,year,quarter,year_quarter,month,month_name,year_month,week_iso,year_iso,week_start,week_end,day,day_name,is_weekend
20241118,2024-11-18,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,18,Monday,False
20241119,2024-11-19,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,19,Tuesday,False
20241120,2024-11-20,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,20,Wednesday,False
20241121,2024-11-21,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,21,Thursday,False
20241122,2024-11-22,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,22,Friday,False
20241123,2024-11-23,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,23,Saturday,True
20241124,2024-11-24,2024,4,2024 Q4,11,November,2024-11,47,2024,2024-11-18,2024-11-24,24,Sunday,True
20241125,2024-11-25,2024,4,2024 Q4,11,November,2024-11,48,2024,2024-11-25,2024-12-01,25,Monday,False
20241126,2024-11-26,2024,4,2024 Q4,11,November,2024-11,48,2024,2024-11-25,2024-12-01,26,Tuesday,False
20241127,2024-11-27,2024,4,2024 Q4,11,November,2024-11,48,2024,2024-11-25,2024-12-01,27,Wednesday,False
20241128,2024-11-28,2024,4,2024 Q4,11,November,2024-11,48,2024,2024-11-25,2024-12-01,28,Thursday,False
20241129,2024-11-29,2024,4,2024 Q4,11,November,2024-11,48,2024,2024-11-25,2024-12-01,29,Friday,False
20241130,2024-11-30,2024,4,2024 Q4,11,November,2024-11,48,2024,2024-11-25,2024-12-01,30,Saturday,True
20241201,2024-12-01,2024,4,2024 Q4,12,December,2024-12,48,2024,2024-11-25,2024-12-01,1,Sunday,True
20241202,2024-12-02,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,2,Monday,False
20241203,2024-12-03,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,3,Tuesday,False
20241204,2024-12-04,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,4,Wednesday,False
20241205,2024-12-05,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,5,Thursday,False
20241206,2024-12-06,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,6,Friday,False
20241207,2024-12-07,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,7,Saturday,True
20241208,2024-12-08,2024,4,2024 Q4,12,December,2024-12,49,2024,2024-12-02,2024-12-08,8,Sunday,True
20241209,2024-12-09,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,9,Monday,False
20241210,2024-12-10,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,10,Tuesday,False
20241211,2024-12-11,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,11,Wednesday,False
20241212,2024-12-12,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,12,Thursday,False
20241213,2024-12-13,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,13,Friday,False
20241214,2024-12-14,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,14,Saturday,True
20241215,2024-12-15,2024,4,2024 Q4,12,December,2024-12,50,2024,2024-12-09,2024-12-15,15,Sunday,True
20241216,2024-12-16,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,16,Monday,False
20241217,2024-12-17,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,17,Tuesday,False
20241218,2024-12-18,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,18,Wednesday,False
20241219,2024-12-19,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,19,Thursday,False
20241220,2024-12-20,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,20,Friday,False
20241221,2024-12-21,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,21,Saturday,True
20241222,2024-12-22,2024,4,2024 Q4,12,December,2024-12,51,2024,2024-12-16,2024-12-22,22,Sunday,True
20241223,2024-12-23,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,23,Monday,False
20241224,2024-12-24,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,24,Tuesday,False
20241225,2024-12-25,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,25,Wednesday,False
20241226,2024-12-26,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,26,Thursday,False
20241227,2024-12-27,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,27,Friday,False
20241228,2024-12-28,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,28,Saturday,True
20241229,2024-12-29,2024,4,2024 Q4,12,December,2024-12,52,2024,2024-12-23,2024-12-29,29,Sunday,True
20241230,2024-12-30,2024,4,2024 Q4,12,December,2024-12,1,2025,2024-12-30,2025-01-05,30,Monday,False
20241231,2024-12-31,2024,4,2024 Q4,12,December,2024-12,1,2025,2024-12-30,2025-01-05,31,Tuesday,False
